row_id,id,label,label_name,channel,category,subcategory,subject,body,raw_text,model_text,reason,requested_action,length_bucket,typo_level,obfuscation_type,url_type,attachment_flag,language_style,tone,template_group_id,pair_id,source_type,source_note,generation_batch,review_status,char_length,email_format,hard_negative_flag,template_family_id,generation_model,prompt_family,auto_audit_status,split_group_id,split,change_type,change_reason
2899,EMAIL_S10C_APP_020,1,spam_or_fraud,email,S10_투자_가상자산_사기,가짜 투자 앱,NFT 투자 앱 안내,NFT 투자로 큰 수익을 낼 수 있는 앱입니다. 지금 설치하고 시작하세요. 바쁘시겠지만 확인 부탁드립니다.,"제목: NFT 투자 앱 안내
본문: NFT 투자로 큰 수익을 낼 수 있는 앱입니다. 지금 설치하고 시작하세요. 바쁘시겠지만 확인 부탁드립니다.","제목: NFT 투자 앱 안내
본문: NFT 투자로 큰 수익을 낼 수 있는 앱입니다. 지금 설치하고 시작하세요. 바쁘시겠지만 확인 부탁드립니다.",NFT 투자 앱 사칭,install_software,31-80,none,none,none,False,korean,formal,TFAM_06244_G01,,ai_generated,"Claude batch S10_03, prompt version 2.0",S10_03,pending,79,subject_body,False,TFAM_06244,Claude,,auto_pass,SGRP_05842,train,unchanged,
2900,EMAIL_S09C_UPD_047,1,spam_or_fraud,email,S09_악성앱_원격제어_기술지원,가짜 보안 업데이트,방화벽 업데이트 필요 안내,방화벽 프로그램 업데이트가 필요합니다. 지금 링크에서 다운로드하세요. 잘 부탁드립니다.,"제목: 방화벽 업데이트 필요 안내
본문: 방화벽 프로그램 업데이트가 필요합니다. 지금 링크에서 다운로드하세요. 잘 부탁드립니다.","제목: 방화벽 업데이트 필요 안내
본문: 방화벽 프로그램 업데이트가 필요합니다. 지금 링크에서 다운로드하세요. 잘 부탁드립니다.",방화벽 업데이트 사칭,install_software,31-80,none,none,none,False,korean,formal,TFAM_06081_G01,,ai_generated,"Claude batch S09_03, prompt version 2.0",S09_03,pending,71,subject_body,False,TFAM_06081,Claude,,auto_pass,SGRP_05681,train,unchanged,
2901,EMAIL_S15D_PT_014,1,spam_or_fraud,email,S15_당첨_쿠폰_설문_사기,포인트 만료,RE: 캐시백 만료 임박 안내,"안녕하세요, 회신드립니다.
> 캐시백이 만료됩니다. 지금 링크에서 계좌 정보를 입력해 수령하세요. 바쁘시겠지만 홗인 부탁드립니다.
화긴 후 다시 연락드리겠습니다.","제목: RE: 캐시백 만료 임박 안내
본문: 안녕하세요, 회신드립니다.
> 캐시백이 만료됩니다. 지금 링크에서 계좌 정보를 입력해 수령하세요. 바쁘시겠지만 홗인 부탁드립니다.
화긴 후 다시 연락드리겠습니다.","제목: RE: 캐시백 만료 임박 안내
본문: 안녕하세요, 회신드립니다.
> 캐시백이 만료됩니다. 지금 링크에서 계좌 정보를 입력해 수령하세요. 바쁘시겠지만 홗인 부탁드립니다.
화긴 후 다시 연락드리겠습니다.",캐시백 만료 사칭,enter_credential,81-200,light,keyboard_typo,none,False,korean,casual,TFAM_07190_G01,,ai_generated,"Claude batch S15_04, prompt version 2.0",S15_04,pending,115,reply_forward,False,TFAM_07190,Claude,,auto_pass,SGRP_06765,train,unchanged,
2902,EMAIL_N06_RSV_003,0,normal,email,N06_예약_구독_서비스이용,호텔·항공·식당 예약,병원 진료 예약 안내내내,요청하신 진료 예약이 확정되었습니다. 예약 시간 10분 전 도착 부탁드립니다.,"제목: 병원 진료 예약 안내내내
본문: 요청하신 진료 예약이 확정되었습니다. 예약 시간 10분 전 도착 부탁드립니다.","제목: 병원 진료 예약 안내내내
본문: 요청하신 진료 예약이 확정되었습니다. 예약 시간 10분 전 도착 부탁드립니다.",정상 병원 예약 확인,information,31-80,light,character_repetition,none,False,korean,formal,TFAM_02630_G01,,ai_generated,"Claude batch N06_01, prompt version 2.0",N06_01,pending,65,subject_body,False,TFAM_02630,Claude,,auto_pass,SGRP_02328,train,unchanged,
2903,EMAIL_S08C_SHARE_011,1,spam_or_fraud,email,S08_악성첨부파일_파일공유,가짜 공유 문서,공유 문서 확인 요청,공유된 문서를 [ATTACHMENT] 링크에서 확인해 주세요. 접속 시 계정 정보 입력이 필요합니다. 바쁘시겠지만 확인 부탁드립니다.,"제목: 공유 문서 확인 요청
본문: 공유된 문서를 [ATTACHMENT] 링크에서 확인해 주세요. 접속 시 계정 정보 입력이 필요합니다. 바쁘시겠지만 확인 부탁드립니다.","제목: 공유 문서 확인 요청
본문: 공유된 문서를 [ATTACHMENT] 링크에서 확인해 주세요. 접속 시 계정 정보 입력이 필요합니다. 바쁘시겠지만 확인 부탁드립니다.",공유문서 사칭 피싱 페이지 유도,enter_credential,81-200,none,none,none,True,korean,formal,TFAM_05865_G01,,ai_generated,"Claude batch S08_03, prompt version 2.0",S08_03,pending,94,subject_body,False,TFAM_05865,Claude,,auto_pass,SGRP_05467,valid,unchanged,
2904,EMAIL_N15B_CPN_006,0,normal,email,N15_뉴스레터_프로모션,회원 쿠폰,리뷰 작성 쿠폰 지급 안내,작성해 주신 리뷰에 대한 감사 쿠폰이 지급되었습니다.,"제목: 리뷰 작성 쿠폰 지급 안내
본문: 작성해 주신 리뷰에 대한 감사 쿠폰이 지급되었습니다.","제목: 리뷰 작성 쿠폰 지급 안내
본문: 작성해 주신 리뷰에 대한 감사 쿠폰이 지급되었습니다.",정상 리뷰 쿠폰,information,31-80,none,none,none,False,korean,formal,TFAM_04173_G01,,ai_generated,"Claude batch N15_02, prompt version 2.0",N15_02,pending,52,subject_body,False,TFAM_04173,Claude,,auto_pass,SGRP_03807,train,unchanged,
2905,EMAIL_N15_NEWS_030,0,normal,email,N15_뉴스레터_프로모션,정기 뉴스레터,연간 이용 리포트 안내,"올해 이용 내역을 정리한 연간 리포트를 보내드립니다. 링크:  감사합니다.
연간 공식주소: https://example.invalid/notice?ref=mail&utm_source=notice","제목: 연간 이용 리포트 안내
본문: 올해 이용 내역을 정리한 연간 리포트를 보내드립니다. 링크:  감사합니다.
연간 공식주소: https://example.invalid/notice?ref=mail&utm_source=notice","제목: 연간 이용 리포트 안내
본문: 올해 이용 내역을 정리한 연간 리포트를 보내드립니다. 링크:  감사합니다.
연간 공식주소: [URL]",정상 이용 리포트 안내,information,31-80,none,none,tracking,False,korean,formal,TFAM_04331_G01,,ai_generated,"Claude batch N15_01, prompt version 2.0",N15_01,pending,77,subject_body,False,TFAM_04331,Claude,,auto_pass,SGRP_03965,train,corrected,surface_artifact_cleanup; compact_boilerplate_diversified
2906,EMAIL_N09D_ONB_042,0,normal,email,N09_정상_채용,입사 일정·제출 서류,입사일 확정 안내,"입사일이 다음 달 첫째 주 월요일로 확정되었습니다. 입사 일정 제출 서류 상세 내용은 등록된 공식 안내에서 확인해 주세요. 잘 부탁드립니다.
등록된 입사 일정 제출 서류 안내 주소는 https://example.invalid/official입니다.","제목: 입사일 확정 안내
본문: 입사일이 다음 달 첫째 주 월요일로 확정되었습니다. 입사 일정 제출 서류 상세 내용은 등록된 공식 안내에서 확인해 주세요. 잘 부탁드립니다.
등록된 입사 일정 제출 서류 안내 주소는 https://example.invalid/official입니다.","제목: 입사일 확정 안내
본문: 입사일이 다음 달 첫째 주 월요일로 확정되었습니다. 입사 일정 제출 서류 상세 내용은 등록된 공식 안내에서 확인해 주세요. 잘 부탁드립니다.
등록된 입사 일정 제출 서류 안내 주소는 [URL]",정상 입사일 확정 통지,information,81-200,none,none,normal,False,korean_english,formal,TFAM_03184_G01,,ai_generated,"Claude batch N09_04, prompt version 2.0",N09_04,pending,125,subject_body,False,TFAM_03184,Claude,,auto_pass,SGRP_02865,train,corrected,surface_artifact_cleanup; high_frequency_boilerplate_diversified
2907,EMAIL_N07_TAX_042,0,normal,email,N07_세금계산서_인보이스,세금계산서 발행,RE: 세금계산서 재발행 요청 (사업자번호 오류),"안녕하세요, 회신드립니다.
> 사업자등록번호 오류로 세금계산서 재발행을 요청드립니다. 정정된 사업자번호를 [ATTACHMENT]로 첨부합니다. 감사합니다.
확인!! 후 다시 연락드리겠습니다.","제목: RE: 세금계산서 재발행 요청 (사업자번호 오류)
본문: 안녕하세요, 회신드립니다.
> 사업자등록번호 오류로 세금계산서 재발행을 요청드립니다. 정정된 사업자번호를 [ATTACHMENT]로 첨부합니다. 감사합니다.
확인!! 후 다시 연락드리겠습니다.","제목: RE: 세금계산서 재발행 요청 (사업자번호 오류)
본문: 안녕하세요, 회신드립니다.
> 사업자등록번호 오류로 세금계산서 재발행을 요청드립니다. 정정된 사업자번호를 [ATTACHMENT]로 첨부합니다. 감사합니다.
확인!! 후 다시 연락드리겠습니다.",정상적인 세금계산서/인보이스 업무 처리 요청이며 민감정보를 이메일 회신으로 요구하지 않음,submit_document,81-200,light,character_repetition,none,True,korean,casual,TFAM_02858_G01,,ai_generated,"Claude batch N07_01, prompt version 2.0",N07_01,pending,142,reply_forward,True,TFAM_02858,Claude,,auto_pass,SGRP_02554,train,rewrite_surface_cleanup,surface_artifact_cleanup
2908,EMAIL_S11C_FEE_014,1,spam_or_fraud,email,S11_로맨스_선입금_해외송금_사기,해외송금 수수료,환전 수수료 대납 요청,큰 금액을 환전하려는데 수수료가 부족합니다. 도와주시면 감사 표시를 하겠습니다. 바쁘시겠지만 확인 부탁드립니다.,"제목: 환전 수수료 대납 요청
본문: 큰 금액을 환전하려는데 수수료가 부족합니다. 도와주시면 감사 표시를 하겠습니다. 바쁘시겠지만 확인 부탁드립니다.","제목: 환전 수수료 대납 요청
본문: 큰 금액을 환전하려는데 수수료가 부족합니다. 도와주시면 감사 표시를 하겠습니다. 바쁘시겠지만 확인 부탁드립니다.",환전수수료 사칭 선입금 요구,transfer_money,81-200,none,none,none,False,english,formal,TFAM_06421_G01,,ai_generated,"Claude batch S11_03, prompt version 2.0",S11_03,pending,83,subject_body,False,TFAM_06421,Claude,,auto_pass,SGRP_06017,valid,unchanged,
2909,EMAIL_S01D_SNS_047,1,spam_or_fraud,email,S01_계정정보_탈취_피싱,쇼핑·SNS 계정 사칭,로그인 확인 세부 확인 필요,로그인 확인 제한을 해제하려면 안내된 화면에 기존 비밀번호와 새 비밀번호를 입력해 주세요.,"제목: 로그인 확인 세부 확인 필요
본문: 로그인 확인 제한을 해제하려면 안내된 화면에 기존 비밀번호와 새 비밀번호를 입력해 주세요.","제목: 로그인 확인 세부 확인 필요
본문: 로그인 확인 제한을 해제하려면 안내된 화면에 기존 비밀번호와 새 비밀번호를 입력해 주세요.",사칭·기만·민감정보·송금·설치·비동의 광고 중 하나 이상의 위험 행동을 요구함,change_password,31-80,none,none,none,False,korean,formal,TFAM_04655_G01,PAIR_FINAL_PASSWORD_009,ai_generated,Final v1 enhancement rewrite/augmentation; ChatGPT 2026-07-18,FINAL_REBUILD_S01_01,pending,74,subject_body,False,TFAM_04655,ChatGPT,FINAL_S01_쇼핑·SNS 계정 사칭_V1,auto_pass,SGRP_00475,train,rewrite_rebalance,스팸 81~200자 과다 완화 및 짧은·장문 범위 보강; final_quality_scenario_rewrite; final_semantic_pair_rebuild; final_semantic_pair_rebuild
2910,EMAIL_S16_THR_046,1,spam_or_fraud,email,S16_협박_채무_법적위협_사기,개인정보·영상 유포 협박,자료 공개 중단 - 확인 필요!!,"확보한 개인정보와 영상을 공개하지 않으려면 기한 안에 지정 계좌로 돈을 보내세요.
개인정보 영상 유포 협박 확인을 위해 계정 비밀번호와 인증번호를 입력해 주세요.
개인정보 영상 유포 협박 요청은 정해진 시간 이후 자동으로 취소됩니다.
개인정보 영상 유포 협박 처리가 끝나면 완료 결과를 이 메일로 회신해 주세요.
완료 후 반드시 회신해 주세요.
처리번호 S16-02910를 입력하면 요청을 바로 완료할 수 있습니다.","제목: 자료 공개 중단 - 확인 필요!!
본문: 확보한 개인정보와 영상을 공개하지 않으려면 기한 안에 지정 계좌로 돈을 보내세요.
개인정보 영상 유포 협박 확인을 위해 계정 비밀번호와 인증번호를 입력해 주세요.
개인정보 영상 유포 협박 요청은 정해진 시간 이후 자동으로 취소됩니다.
개인정보 영상 유포 협박 처리가 끝나면 완료 결과를 이 메일로 회신해 주세요.
완료 후 반드시 회신해 주세요.
처리번호 S16-02910를 입력하면 요청을 바로 완료할 수 있습니다.","제목: 자료 공개 중단 - 확인 필요!!
본문: 확보한 개인정보와 영상을 공개하지 않으려면 기한 안에 지정 계좌로 돈을 보내세요.
개인정보 영상 유포 협박 확인을 위해 계정 비밀번호와 인증번호를 입력해 주세요.
개인정보 영상 유포 협박 요청은 정해진 시간 이후 자동으로 취소됩니다.
개인정보 영상 유포 협박 처리가 끝나면 완료 결과를 이 메일로 회신해 주세요.
완료 후 반드시 회신해 주세요.
처리번호 S16-02910를 입력하면 요청을 바로 완료할 수 있습니다.",사칭·기만·민감정보·송금·설치·비동의 광고 중 하나 이상의 위험 행동을 요구함,enter_credential,201-500,strong,homoglyph,none,False,korean,formal,TFAM_07447_G01,,ai_generated,Final v1 enhancement rewrite/augmentation; ChatGPT 2026-07-18,FINAL_REBUILD_S16_02,pending,259,subject_body,False,TFAM_07447,ChatGPT,FINAL_S16_개인정보·영상 유포 협_V1,auto_pass,SGRP_07018,train,corrected,스팸 81~200자 과다 완화 및 짧은·장문 범위 보강; final_quality_scenario_rewrite; surface_artifact_cleanup; high_frequency_boilerplate_diversified
2911,EMAIL_S15_WIN_042,1,spam_or_fraud,email,S15_당첨_쿠폰_설문_사기,복권·경품 당첨,[특별 혜택] RE: 경품 당첨 check 확인 필요,"경품 당첨자로 선정되었습니다.
복권 경품 당첨 제한 해제 주소는 https://example.invalid/notice?ref=mail&utm_source=notice입니다.","제목: [특별 혜택] RE: 경품 당첨 check 확인 필요
본문: 경품 당첨자로 선정되었습니다.
복권 경품 당첨 제한 해제 주소는 https://example.invalid/notice?ref=mail&utm_source=notice입니다.","제목: [특별 혜택] RE: 경품 당첨 check 확인 필요
본문: 경품 당첨자로 선정되었습니다.
복권 경품 당첨 제한 해제 주소는 [URL]",사칭·기만·민감정보·송금·설치·비동의 광고 중 하나 이상의 위험 행동을 요구함,click_link,31-80,light,mixed_language,tracking,False,casual_mixed,promotional,TFAM_07259_G01,,ai_generated,Final v1 enhancement rewrite/augmentation; ChatGPT 2026-07-18,FINAL_REBUILD_S15_01,pending,79,subject_body,False,TFAM_07259,ChatGPT,FINAL_S15_복권·경품 당첨_V1,auto_pass,SGRP_06832,valid,corrected,스팸 81~200자 과다 완화 및 짧은·장문 범위 보강; final_quality_scenario_rewrite; surface_artifact_cleanup; high_frequency_boilerplate_diversified
2912,EMAIL_S16C_SETT_014,1,spam_or_fraud,email,S16_협박_채무_법적위협_사기,합의금·법적 대응 사칭,다운로드 적발 안내,불법 다운로드가 적발되었습니다ㅎ. 합의금을 지금 송금하지 않으면 고발됩니다. 바쁘시겠지만 확인 부탁드립니다.,"제목: 다운로드 적발 안내
본문: 불법 다운로드가 적발되었습니다ㅎ. 합의금을 지금 송금하지 않으면 고발됩니다. 바쁘시겠지만 확인 부탁드립니다.","제목: 다운로드 적발 안내
본문: 불법 다운로드가 적발되었습니다ㅎ. 합의금을 지금 송금하지 않으면 고발됩니다. 바쁘시겠지만 확인 부탁드립니다.",불법 다운로드 사칭 협박,transfer_money,31-80,none,none,none,False,korean_english,formal,TFAM_07324_G01,,ai_generated,"Claude batch S16_03, prompt version 2.0",S16_03,pending,79,subject_body,False,TFAM_07324,Claude,,auto_pass,SGRP_06897,train,unchanged,
